"daily"
Date,Crop,Stage,ETa/ETc,Tavg,Precip,Mois_1,RootDep,Recharge,PercolationRate_1,PercolationRate_2,PercolationRate_3,PercolationRate_4,PercolationRate_5,G-Iso,G-Mono,JJV-Iso,JJV-Mono
1993-08-29,,0,0.74,12.2,0,0.18,0,0.001,0,0,0,0,0,0,0,0,0
1993-08-30,,0,0.73,11.7,5.5,0.208,0,0.001,0.007,0,0,0,0,0,0,0,0
1993-08-31,,0,0.75,11.8,2.2,0.207,0,0.001,0,0,0,0,0,0,0,0,0
1993-09-01,,0,0.74,13.3,2.2,0.206,0,0.001,0,0,0,0,0,0,0,0,0
1993-09-02,,0,0.74,11.2,2.4,0.208,0,0.001,0,0,0,0,0,0,0,0,0
1993-09-03,,0,0.75,13.1,5.7,0.216,0,0.001,2.116,0,0,0,0,0,0,0,0
1993-09-04,,0,0.89,11.1,8.7,0.221,0,0.001,5.797,0.869,0,0,0,0,0,0,0
1993-09-05,,0,0.9,10.2,5.7,0.224,0,0.001,3.333,2.553,0,0,0,0,0,0,0
1993-09-06,,0,0.9,10.2,0.9,0.209,0,0.001,0,0.152,0,0,0,0,0,0,0
1993-09-07,,0,0.89,11.5,0,0.191,0,0.001,0,0,0,0,0,0,0,0,0
1993-09-08,,0,0.88,12.1,1.4,0.182,0,0.001,0,0,0,0,0,0,0,0,0
1993-09-09,,0,0.88,17.4,11.7,0.222,0,0.001,5.322,3.201,0,0,0,0,0,0,0
1993-09-10,,0,0.9,14.9,5,0.223,0,0.001,2.775,2.31,0,0,0,0,0,0,0
1993-09-11,,0,0.9,14.4,0,0.198,0,0.001,0,0.131,0,0,0,0,0,0,0
1993-09-12,,0,0.89,10.7,0,0.185,0,0.001,0,0,0,0,0,0,0,0,0
1993-09-13,,0,0.88,10.2,1.2,0.172,0,0.001,0,0,0,0,0,0,0,0,0
1993-09-14,,0,0.93,12,13.7,0.223,0,0.001,6.306,4.162,1.641,0,0,0,0,0,0
1993-09-15,,0,0.96,13.8,2,0.209,0,0.001,0.374,0.387,0.459,0,0,0,0,0,0
1993-09-16,,0,0.81,11.6,17.4,0.26,0,0.001,10,8.687,7.806,0,0,0,0,0,0
1993-09-17,,0,0.97,8.2,0.8,0.224,0,0.001,2.447,2.605,2.58,0,0,0,0,0,0
1993-09-18,,0,0.96,8.3,1.4,0.219,0,0.001,0.083,0.2,0.421,0,0,0,0,0,0
1993-09-19,,0,0.96,7.8,0,0.203,0,0.001,0,0.001,0.093,0,0,0,0,0,0
1993-09-20,,0,0.95,10.1,0,0.179,0,0.001,0,0,0.017,0,0,0,0,0,0
1993-09-21,,0,0.93,15.2,0,0.153,0,0.001,0,0,0,0,0,0,0,0,0
1993-09-22,,0,0.92,16.5,0.3,0.136,0,0.001,0,0,0,0,0,0,0,0,0
1993-09-23,,0,0.91,15.4,0,0.111,0,0.001,0,0,0,0,0,0,0,0,0
1993-09-24,,0,0.9,13.4,0,0.09,0,0.001,0,0,0,0,0,0,0,0,0
1993-09-25,,0,0.74,15.6,0.3,0.075,0,0.001,0,0,0,0,0,0,0,0,0
1993-09-26,,0,0.43,12.4,12.9,0.198,0,0.001,0,0,0,0,0,0,0,0,0
1993-09-27,,0,0.94,10.9,0,0.179,0,0.001,0,0,0,0,0,0,0,0,0
1993-09-28,,0,0.93,11.1,0,0.167,0,0,0,0,0,0,0,0,0,0,0
1993-09-29,,0,0.92,9.1,0,0.149,0,0,0,0,0,0,0,0,0,0,0
1993-09-30,,0,0.91,6,0,0.131,0,0,0,0,0,0,0,0,0,0,0
1993-10-01,wheat/winter wheat,1,0.9,6.2,0,0.119,0,0,0,0,0,0,0,0,0.06295,0,0.06223
1993-10-02,wheat/winter wheat,1,0.9,11.9,0,0.105,0,0,0,0,0,0,0,0,0.10564,0,0.10395
1993-10-03,wheat/winter wheat,1,0.89,12.7,1.9,0.109,0,0,0,0,0,0,0,0,0.11242,0,0.11171
1993-10-04,wheat/winter wheat,1,0.89,13,0,0.095,0,0,0,0,0,0,0,0,0.11711,0,0.11476
1993-10-05,wheat/winter wheat,1,0.84,14.2,0,0.086,0,0,0,0,0,0,0,0,0.13033,0,0.12785
1993-10-06,wheat/winter wheat,1,0.66,12.1,0,0.081,0,0,0,0,0,0,0,0,0.10707,0,0.10583
1993-10-07,wheat/winter wheat,1,0.55,12.7,0,0.077,0,0,0,0,0,0,0,0,0.11328,0,0.11171
1993-10-08,wheat/winter wheat,1,0.5,10.8,0.1,0.074,0,0,0,0,0,0,0,0,0.09534,0,0.09415
1993-10-09,wheat/winter wheat,1,0.43,12.4,6,0.131,0,0,0,0,0,0,0,0,0.10925,0,0.10873
1993-10-10,wheat/winter wheat,1,0.93,11,0,0.121,0,0,0,0,0,0,0,0,0.09741,0,0.09586
1993-10-11,wheat/winter wheat,1,0.92,11.1,0.4,0.116,0,0,0,0,0,0,0,0,0.09744,0,0.09673
1993-10-12,wheat/winter wheat,1,0.92,13.4,0.3,0.106,0,0,0,0,0,0,0,0,0.12004,0,0.11897
1993-10-13,wheat/winter wheat,2,0.88,13.6,0,0.102,1,0,0,0,0,0,0,0,0.13683,0,0.13459
1993-10-14,wheat/winter wheat,2,0.87,12,1.4,0.114,1,0,0,0,0,0,0,0,0.12646,0,0.12575
1993-10-15,wheat/winter wheat,2,0.91,6.2,1.4,0.128,1,0,0,0,0,0,0,0,0.07588,0,0.07561
1993-10-16,wheat/winter wheat,2,0.92,4.9,0,0.127,1,0,0,0,0,0,0,0,0.06796,0,0.06735
1993-10-17,wheat/winter wheat,2,0.92,4.4,0,0.126,1,0,0,0,0,0,0,0,0.06572,0,0.06498
1993-10-18,wheat/winter wheat,2,0.92,1.5,0,0.126,1,0,0,0,0,0,0,0,0.05081,0,0.05038
1993-10-19,wheat/winter wheat,2,0.92,1.2,0,0.126,1,0,0,0,0,0,0,0,0.04932,0,0.04894
1993-10-20,wheat/winter wheat,2,0.92,5.2,1,0.136,1,0,0,0,0,0,0,0,0.07043,0,0.06999
1993-10-21,wheat/winter wheat,2,0.93,6.2,0.3,0.138,1,0,0,0,0,0,0,0,0.07772,0,0.07734
1993-10-22,wheat/winter wheat,2,0.93,6.8,0,0.137,1,0,0,0,0,0,0,0,0.08327,0,0.08287
1993-10-23,wheat/winter wheat,2,0.93,5.6,0,0.136,1,0,0,0,0,0,0,0,0.07596,0,0.07576
1993-10-24,wheat/winter wheat,2,0.93,5.7,0,0.135,2,0,0,0,0,0,0,0,0.07749,0,0.07728
1993-10-25,wheat/winter wheat,2,0.93,4.7,0,0.135,2,0,0,0,0,0,0,0,0.07174,0,0.07145
1993-10-26,wheat/winter wheat,2,0.92,5.4,0,0.134,2,0,0,0,0,0,0,0,0.07678,0,0.0766
1993-10-27,wheat/winter wheat,2,0.92,7.2,0,0.133,2,0,0,0,0,0,0,0,0.09111,0,0.09088
1993-10-28,wheat/winter wheat,2,0.92,6.9,0,0.132,2,0,0,0,0,0,0,0,0.09019,0,0.08997
1993-10-29,wheat/winter wheat,2,0.83,3.6,1.5,0.147,2,0,0,0,0,0,0,0,0.06798,0,0.06789
1993-10-30,wheat/winter wheat,2,0.8,1.9,0,0.147,2,0,0,0,0,0,0,0,0.0588,0,0.05836
1993-10-31,wheat/winter wheat,2,0.8,0.3,0,0.147,2,0,0,0,0,0,0,0,0.05068,0,0.05045
1993-11-01,wheat/winter wheat,2,0.8,-0.5,0,0.147,2,0,0,0,0,0,0,0,0.04704,0,0.04685
1993-11-02,wheat/winter wheat,2,0.8,0,0,0.147,2,0,0,0,0,0,0,0,0.04904,0,0.04892
1993-11-03,wheat/winter wheat,2,0.8,0.3,0,0.147,2,0,0,0,0,0,0,0,0.05028,0,0.05018
1993-11-04,wheat/winter wheat,2,0.8,1.3,0,0.147,2,0,0,0,0,0,0,0,0.05488,0,0.05481
1993-11-05,wheat/winter wheat,2,0.8,2.6,0,0.147,2,0,0,0,0,0,0,0,0.06161,0,0.06149
1993-11-06,wheat/winter wheat,2,0.8,2.2,0,0.147,2,0,0,0,0,0,0,0,0.05934,0,0.05927
1993-11-07,wheat/winter wheat,2,0.84,4.9,4.8,0.195,2,0,0,0,0,0,0,0,0.07556,0,0.07547
1993-11-08,wheat/winter wheat,2,0.86,5.5,1.1,0.205,2,0,0,0,0,0,0,0,0.08026,0,0.0801
1993-11-09,wheat/winter wheat,2,0.87,5.5,3.1,0.236,2,0,0.027,0,0,0,0,0,0.08087,0,0.08074
1993-11-10,wheat/winter wheat,2,0.85,5.1,0,0.235,2,0,0.016,0,0,0,0,0,0.07867,0,0.07847
1993-11-11,wheat/winter wheat,2,0.95,2.5,0.5,0.238,2,0,0.188,0,0,0,0,0,0.06264,0,0.06251
1993-11-12,wheat/winter wheat,2,0.85,3.7,0,0.237,2,0,0.098,0,0,0,0,0,0.0698,0,0.06956
1993-11-13,wheat/winter wheat,2,0.85,1.5,0,0.237,2,0,0.057,0,0,0,0,0,0.05743,0,0.05717
1993-11-14,wheat/winter wheat,2,1,0.8,7.5,0.246,2,0,6.799,0,0,0,0,0,0.05366,0,0.05358
1993-11-15,wheat/winter wheat,2,1,1.2,1.1,0.243,2,0,1.429,0,0,0,0,0,0.05548,0,0.05544
1993-11-16,wheat/winter wheat,2,1,1.1,0,0.239,2,0,0.329,0,0,0,0,0,0.0549,0,0.05484
1993-11-17,wheat/winter wheat,2,0.88,-0.1,0,0.238,2,0,0.146,0.014,0,0,0,0,0.0492,0,0.04913
1993-11-18,wheat/winter wheat,2,0.8,-2.5,0,0.238,2,0,0,0.011,0,0,0,0,0.03962,0,0.03952
1993-11-19,wheat/winter wheat,2,1,-1.3,0.5,0.243,2,0,0,0.009,0,0,0,0,0.04401,0,0.04396
1993-11-20,wheat/winter wheat,2,1,-4.5,0.3,0.247,2,0,0,0.008,0,0,0,0,0.03298,0,0.03291
1993-11-21,wheat/winter wheat,2,1,-7.3,0,0.247,2,0,0,0.007,0,0,0,0,0.02558,0,0.02554
1993-11-22,wheat/winter wheat,2,1,-4.4,6,0.315,2,0,0,0.006,0,0,0,0,0.03316,0,0.03313
1993-11-23,wheat/winter wheat,2,1,-4.8,0,0.315,2,0,0,0.005,0,0,0,0,0.03199,0,0.03191
1993-11-24,wheat/winter wheat,2,1,-8.6,0,0.315,2,0,0,0.005,0,0,0,0,0.02267,0,0.02264
1993-11-25,wheat/winter wheat,2,1,-5.6,0,0.315,2,0,0,0.004,0,0,0,0,0.0297,0,0.02964
1993-11-26,wheat/winter wheat,2,1,-5.3,0,0.315,2,0,0,0.004,0,0,0,0,0.03044,0,0.03041
1993-11-27,wheat/winter wheat,2,1,-2.9,0,0.315,2,0,0,0.003,0,0,0,0,0.03773,0,0.0377
1993-11-28,wheat/winter wheat,2,1,-3.1,0.1,0.316,2,0,0,0.003,0,0,0,0,0.03703,0,0.03697
1993-11-29,wheat/winter wheat,2,1,-5.1,0,0.316,2,0,0,0.003,0,0,0,0,0.03087,0,0.03083
1993-11-30,wheat/winter wheat,2,1,-8.3,0,0.316,2,0,0,0.003,0,0,0,0,0.02311,0,0.02309
1993-12-01,wheat/winter wheat,2,1,-6.6,0,0.316,2,0,0,0.002,0,0,0,0,0.02691,0,0.02688
1993-12-02,wheat/winter wheat,2,1,-0.7,0.8,0.325,2,0,0,0.002,0,0,0,0,0.04574,0,0.04566
1993-12-03,wheat/winter wheat,2,0.83,6.2,0,0.324,2,0,0,0.002,0,0,0,0,0.08495,0,0.08483
1993-12-04,wheat/winter wheat,2,0.8,6.9,0,0.324,2,0,0,0.002,0,0,0,0,0.09133,0,0.091
1993-12-05,wheat/winter wheat,2,0.8,5.1,0,0.323,2,0,0,0.001,0,0,0,0,0.07862,0,0.07845
1993-12-06,wheat/winter wheat,2,0.91,6.1,0,0.246,2,0,7.736,6.617,2.107,0.192,0,0,0.0864,0,0.08629
1993-12-07,wheat/winter wheat,2,0.95,3.2,3.1,0.244,2,0,3.211,3.324,3.232,2.664,0,0,0.06712,0,0.0669
1993-12-08,wheat/winter wheat,2,1,2.4,3.5,0.245,2,0,3.472,3.463,3.45,3.399,0,0,0.06233,0,0.06225
1993-12-09,wheat/winter wheat,2,0.81,5.8,19,0.334,2,0,10,9.833,9.668,9.501,1.066,0,0.08454,0,0.08443
1993-12-10,wheat/winter wheat,2,0.9,4.1,3.4,0.268,3,0,10,9.996,9.992,9.985,9.56,0,0.0731,0,0.07289
1993-12-11,wheat/winter wheat,2,0.98,4,0.5,0.244,3,0,2.878,3.07,3.25,3.421,3.578,0,0.07257,0,0.07243
1993-12-12,wheat/winter wheat,2,0.99,3.1,1.5,0.243,3,0,1.6,1.721,1.841,1.959,2.074,0,0.06702,0,0.06691
1993-12-13,wheat/winter wheat,2,1,1.9,5.3,0.245,3,0,5.053,4.839,4.648,4.479,4.328,0,0.06008,0,0.06003
1993-12-14,wheat/winter wheat,2,1,2.3,1.6,0.243,3,0,1.807,1.987,2.143,2.279,2.398,0,0.06218,0,0.06212
1993-12-15,wheat/winter wheat,2,1,1,0.8,0.242,3,0,0.961,1.098,1.226,1.346,1.458,0,0.05528,0,0.05518
1993-12-16,wheat/winter wheat,2,0.92,4.3,2.4,0.243,3,0,2.207,2.062,1.954,1.878,1.826,0,0.07428,0,0.07412
1993-12-17,wheat/winter wheat,2,0.98,4.2,1.4,0.242,3,0,1.455,1.517,1.567,1.603,1.629,0,0.0738,0,0.07367
1993-12-18,wheat/winter wheat,2,1,3.5,0.3,0.24,3,0,0.508,0.686,0.831,0.952,1.053,0,0.06949,0,0.06932
1993-12-19,wheat/winter wheat,2,0.97,8.5,7.4,0.245,3,0,6.845,6.373,5.956,5.582,5.241,0,0.10897,0,0.10879
1993-12-20,wheat/winter wheat,2,0.97,4,0,0.24,3,0,0.478,0.873,1.196,1.468,1.697,0,0.07352,0,0.0734
1993-12-21,wheat/winter wheat,2,1,0.3,0.1,0.239,3,0,0.217,0.388,0.559,0.723,0.877,0,0.05278,0,0.05268
1993-12-22,wheat/winter wheat,2,1,0.5,1.6,0.242,3,0,1.279,1.055,0.937,0.889,0.887,0,0.05362,0,0.05354
1993-12-23,wheat/winter wheat,2,0.99,2.4,5.1,0.245,3,0,4.818,4.505,4.177,3.852,3.543,0,0.06353,0,0.06341
1993-12-24,wheat/winter wheat,2,1,0.7,2.4,0.244,3,0,2.59,2.691,2.772,2.834,2.876,0,0.05439,0,0.05435
1993-12-25,wheat/winter wheat,2,0.59,-0.1,9,0.246,3,0,9.278,9.07,8.87,8.678,8.492,0,0.0505,0,0.05048
1993-12-26,wheat/winter wheat,2,1,0.1,3.2,0.245,3,0,3.507,3.654,3.79,3.917,4.036,0,0.05132,0,0.0513
1993-12-27,wheat/winter wheat,2,1,-1.1,0,0.24,3,0,0.457,0.797,1.074,1.311,1.52,0,0.04605,0,0.04596
1993-12-28,wheat/winter wheat,2,1,-1.9,0,0.238,3,0,0.18,0.356,0.521,0.675,0.819,0,0.04277,0,0.0427
1993-12-29,wheat/winter wheat,2,1,-4.8,0,0.237,3,0,0.096,0.203,0.311,0.417,0.52,0,0.03291,0,0.03284
1993-12-30,wheat/winter wheat,2,1,2.3,2.5,0.243,3,0,1.898,1.472,1.177,0.984,0.868,0,0.06232,0,0.06214
1993-12-31,wheat/winter wheat,2,0.92,6,2.2,0.243,3,0,2.167,2.088,1.969,1.825,1.673,0,0.08681,0,0.08657
1994-01-01,wheat/winter wheat,2,0.99,3,3.3,0.244,3,0,3.173,3.081,2.99,2.889,2.777,0,0.06681,0,0.06667
1994-01-02,wheat/winter wheat,2,1,0.8,0.6,0.242,3,0,0.894,1.121,1.306,1.458,1.583,0,0.05479,0,0.05467
1994-01-03,wheat/winter wheat,2,1,0.1,0.3,0.24,3,0.068,0.462,0.605,0.738,0.861,0.974,0,0.0513,0,0.05123
1994-01-04,wheat/winter wheat,2,1,2.6,1.2,0.242,3,0.584,1.02,0.923,0.882,0.877,0.897,0,0.06429,0,0.06404
1994-01-05,wheat/winter wheat,2,0.93,4.3,4.2,0.245,3,1.227,3.903,3.6,3.303,3.023,2.767,0,0.07469,0,0.07455
1994-01-06,wheat/winter wheat,2,0.98,5,1.5,0.243,3,1.686,1.657,1.8,1.916,2.005,2.068,0,0.07978,0,0.07959
1994-01-07,wheat/winter wheat,2,0.97,1.7,0,0.239,3,1.758,0.343,0.596,0.798,0.966,1.11,0,0.05954,0,0.05944
1994-01-08,wheat/winter wheat,2,0.97,2.1,0,0.238,3,1.563,0.15,0.296,0.432,0.558,0.673,0,0.06165,0,0.06151
1994-01-09,wheat/winter wheat,2,1,-0.5,0.3,0.239,3,1.316,0.233,0.259,0.32,0.395,0.473,0,0.04865,0,0.0486
1994-01-10,wheat/winter wheat,2,1,1.5,0,0.238,3,1.099,0.116,0.18,0.238,0.296,0.356,0,0.05814,0,0.05809
1994-01-11,wheat/winter wheat,2,1,1.3,0.3,0.238,3,0.926,0.207,0.194,0.213,0.247,0.289,0,0.05698,0,0.05694
1994-01-12,wheat/winter wheat,2,0.86,4.2,1.1,0.241,3,0.79,0.813,0.591,0.446,0.368,0.337,0,0.07394,0,0.07378
1994-01-13,wheat/winter wheat,2,0.97,7.9,7.3,0.245,3,0.906,6.839,6.335,5.783,5.209,4.637,0,0.10349,0,0.10317
1994-01-14,wheat/winter wheat,2,0.98,6.1,0.1,0.239,3,1.385,0.519,0.899,1.211,1.47,1.681,0,0.08931,0,0.08904
1994-01-15,wheat/winter wheat,2,0.98,4.2,1.7,0.242,3,1.679,1.377,1.275,1.256,1.286,1.338,0,0.07594,0,0.07573
1994-01-16,wheat/winter wheat,2,1,0.8,0.2,0.24,3,1.6,0.438,0.606,0.73,0.831,0.919,0,0.05602,0,0.05592
1994-01-17,wheat/winter wheat,2,1,-2.3,0,0.24,3,1.388,0,0.213,0.364,0.485,0.587,0,0.04238,0,0.04223
1994-01-18,wheat/winter wheat,2,1,-0.7,0,0.24,3,1.174,0,0.108,0.212,0.307,0.393,0,0.04875,0,0.0487
1994-01-19,wheat/winter wheat,2,1,1.7,0.3,0.243,3,0.993,0,0.066,0.138,0.209,0.279,0,0.06045,0,0.06034
1994-01-20,wheat/winter wheat,2,1,0.4,1,0.253,3,0.845,0,0.044,0.096,0.151,0.207,0,0.05365,0,0.05358
1994-01-21,wheat/winter wheat,2,1,1.7,0,0.253,3,0.725,0,0.032,0.071,0.114,0.159,0,0.06021,0,0.06012
1994-01-22,wheat/winter wheat,2,0.92,4.1,0.1,0.254,3,0.629,0,0.024,0.055,0.089,0.126,0,0.07459,0,0.07448
1994-01-23,wheat/winter wheat,2,0.93,4.7,8.6,0.246,4,0.8,9.383,8.358,7.427,6.575,5.791,0,0.07886,0,0.07876
1994-01-24,wheat/winter wheat,2,0.99,2.6,0.8,0.242,4,1.559,1.162,1.485,1.76,1.989,2.179,0,0.06559,0,0.06541
1994-01-25,wheat/winter wheat,2,0.95,3.3,6.9,0.246,4,3.614,6.53,6.24,5.996,5.786,5.602,0,0.06971,0,0.0696
1994-01-26,wheat/winter wheat,2,0.98,3.8,8,0.246,4,6.709,7.953,7.916,7.876,7.83,7.781,0,0.07303,0,0.0728
1994-01-27,wheat/winter wheat,2,0.88,4.5,18.6,0.331,4,9.353,10,9.967,9.935,9.905,9.874,0,0.07775,0,0.07766
1994-01-28,wheat/winter wheat,2,1.27,2.9,16.9,0.37,4,9.931,10,9.999,9.995,9.994,9.992,0,0.06748,0,0.06744
1994-01-29,wheat/winter wheat,2,1,1.6,1,0.31,4,9.994,10,10,10,10,10,0,0.06003,0,0.05996
1994-01-30,wheat/winter wheat,2,0.99,3.8,2,0.246,4,8.755,8.418,8.439,8.46,8.481,8.501,0,0.07307,0,0.07294
1994-01-31,wheat/winter wheat,2,0.97,3.8,0,0.24,4,4.223,0.551,0.978,1.335,1.644,1.918,0,0.07315,0,0.07305
1994-02-01,wheat/winter wheat,2,0.97,3.2,0,0.238,4,2.621,0.181,0.382,0.573,0.753,0.922,0,0.06939,0,0.0693
1994-02-02,wheat/winter wheat,2,0.97,3.6,0,0.237,4,1.848,0.091,0.207,0.325,0.443,0.557,0,0.0719,0,0.07183
1994-02-03,wheat/winter wheat,2,0.97,1.4,0,0.236,4,1.399,0.043,0.12,0.203,0.289,0.374,0,0.05914,0,0.05898
1994-02-04,wheat/winter wheat,2,0.97,0,0,0.236,4,1.109,0.03,0.082,0.142,0.205,0.27,0,0.05205,0,0.0519
1994-02-05,wheat/winter wheat,2,0.97,0,0,0.236,4,0.908,0.022,0.06,0.105,0.154,0.205,0,0.05204,0,0.05181
1994-02-06,wheat/winter wheat,2,0.97,0.1,0,0.236,4,0.76,0.017,0.046,0.081,0.12,0.161,0,0.05226,0,0.05218
1994-02-07,wheat/winter wheat,2,0.97,0.4,0,0.235,4,0.648,0.013,0.036,0.064,0.096,0.13,0,0.05359,0,0.05352
1994-02-08,wheat/winter wheat,2,0.97,0.4,0,0.235,4,0.561,0.009,0.028,0.052,0.078,0.107,0,0.05348,0,0.05342
1994-02-09,wheat/winter wheat,2,0.97,2,0,0.235,4,0.491,0.006,0.023,0.042,0.065,0.089,0,0.06181,0,0.06159
1994-02-10,wheat/winter wheat,2,0.99,2.8,0.1,0.236,4,0.434,0.019,0.022,0.036,0.055,0.076,0,0.06638,0,0.06608
1994-02-11,wheat/winter wheat,2,0.97,1.1,0,0.235,4,0.387,0.015,0.02,0.032,0.048,0.066,0,0.05686,0,0.05668
1994-02-12,wheat/winter wheat,2,1,-2.6,0.5,0.241,4,0.347,0,0.016,0.027,0.041,0.057,0,0.04059,0,0.04055
1994-02-13,wheat/winter wheat,2,1,-10.7,0,0.241,4,0.313,0,0.013,0.024,0.036,0.05,0,0.01961,0,0.01954
1994-02-14,wheat/winter wheat,2,0.66,-8.4,0,0.241,4,0.285,0,0.011,0.021,0.032,0.045,0,0.02412,0,0.02401
1994-02-15,wheat/winter wheat,2,0.07,-6.3,0,0.241,4,0.26,0,0.009,0.018,0.029,0.04,0,0.02912,0,0.02898
1994-02-16,wheat/winter wheat,2,0.07,-5.3,0,0.241,4,0.238,0,0.008,0.016,0.026,0.036,0,0.03184,0,0.03167
1994-02-17,wheat/winter wheat,2,0.07,-4.9,0,0.241,4,0.219,0,0,0.013,0.023,0.032,0,0.03293,0,0.03279
1994-02-18,wheat/winter wheat,2,0.07,-5.2,0,0.241,4,0.203,0,0,0.011,0.02,0.029,0,0.03202,0,0.03188
1994-02-19,wheat/winter wheat,2,1,-5,0.3,0.244,4,0.188,0,0,0.009,0.018,0.026,0,0.03249,0,0.03242
1994-02-20,wheat/winter wheat,2,1,-5.5,0,0.244,4,0.175,0,0,0.008,0.016,0.024,0,0.03108,0,0.03096
1994-02-21,wheat/winter wheat,2,1,-1.9,1.6,0.262,4,0.163,0,0,0.007,0.014,0.022,0,0.04292,0,0.04276
1994-02-22,wheat/winter wheat,2,1,-3,3,0.296,4,0.152,0,0,0.006,0.013,0.02,0,0.03879,0,0.03867
1994-02-23,wheat/winter wheat,2,1,-4.1,3,0.33,4,0.142,0,0,0.005,0.011,0.018,0,0.03507,0,0.03498
1994-02-24,wheat/winter wheat,2,0.9,-7,0,0.33,4,0.134,0,0,0.005,0.01,0.016,0,0.02703,0,0.02691
1994-02-25,wheat/winter wheat,2,0.07,-3.4,0,0.33,4,0.126,0,0,0.004,0.009,0.015,0,0.0374,0,0.03717
1994-02-26,wheat/winter wheat,2,0.07,-3.8,0,0.33,4,0.119,0,0,0.004,0.008,0.014,0,0.03593,0,0.03581
1994-02-27,wheat/winter wheat,2,0.07,1.6,0,0.33,4,0.112,0,0,0.003,0.008,0.013,0,0.05848,0,0.05814
1994-02-28,wheat/winter wheat,2,0.2,4,0.2,0.332,4,0.106,0,0,0.003,0.007,0.012,0,0.07245,0,0.07203
1994-03-01,wheat/winter wheat,2,1,-0.7,3.2,0.366,4,0.1,0,0,0.003,0.006,0.011,0,0.04741,0,0.04735
1994-03-02,wheat/winter wheat,2,1,-0.1,1.4,0.381,4,0.095,0,0,0.002,0.006,0.01,0,0.05,0,0.04989
1994-03-03,wheat/winter wheat,2,0.85,3.1,1.2,0.393,4,0.09,0,0,0.002,0.005,0.009,0,0.06665,0,0.06643
1994-03-04,wheat/winter wheat,2,0.88,2.5,2.1,0.414,4,0.086,0,0,0.002,0.005,0.009,0,0.06333,0,0.06297
1994-03-05,wheat/winter wheat,2,0.78,3,0,0.413,4,0.082,0,0,0.002,0.005,0.008,0,0.06653,0,0.06583
1994-03-06,wheat/winter wheat,2,2.09,5.2,3.4,0.439,4,0.078,0,0,0.002,0.004,0.007,0,0.08098,0,0.08027
1994-03-07,wheat/winter wheat,2,2.02,5.8,3.7,0.346,4,0.075,10,0,0.002,0.004,0.007,0,0.08578,0,0.08551
1994-03-08,wheat/winter wheat,2,0.91,7.7,0,0.275,4,0.073,10,10,8.844,7.733,6.665,0,0.10316,0,0.10257
1994-03-09,wheat/winter wheat,2,0.92,11.1,0,0.241,4,3.108,3.095,10,9.981,9.947,9.892,0,0.14287,0,0.14208
1994-03-10,wheat/winter wheat,2,0.97,8,0,0.235,4,4.263,0.257,2.376,2.596,2.803,2.994,0,0.11196,0,0.11087
1994-03-11,wheat/winter wheat,2,0.97,5.2,0,0.232,4,2.882,0.003,0.341,0.622,0.879,1.097,0,0.08943,0,0.0881
1994-03-12,wheat/winter wheat,2,0.97,5.7,0,0.231,4,2.014,0,0.124,0.271,0.428,0.573,0,0.09356,0,0.09292
1994-03-13,wheat/winter wheat,2,0.94,3.9,11.6,0.246,5,3.551,10,9.107,8.381,7.774,7.24,0,0.08,0,0.07979
1994-03-14,wheat/winter wheat,2,0.98,6.1,6.4,0.244,5,5.863,6.423,6.464,6.499,6.524,6.539,0,0.09817,0,0.09752
1994-03-15,wheat/winter wheat,2,0.98,5.6,0.9,0.24,5,3.838,1.075,1.351,1.608,1.851,2.068,0,0.09516,0,0.09427
1994-03-16,wheat/winter wheat,2,0.9,2.8,3.1,0.244,5,2.892,2.672,2.487,2.378,2.324,2.296,0,0.07458,0,0.07395
1994-03-17,wheat/winter wheat,2,1,2.2,1.2,0.242,5,2.351,1.322,1.444,1.541,1.622,1.691,0,0.07058,0,0.07005
1994-03-18,wheat/winter wheat,2,1,2.2,1.2,0.242,5,1.972,1.198,1.235,1.278,1.325,1.373,0,0.07046,0,0.06997
1994-03-19,wheat/winter wheat,2,0.97,3.7,10.1,0.246,5,4.681,9.677,9.289,8.915,8.555,8.209,0,0.08063,0,0.07999
1994-03-20,wheat/winter wheat,2,0.99,2,1.1,0.243,5,3.87,1.377,1.678,1.948,2.192,2.411,0,0.0695,0,0.06879
1994-03-21,wheat/winter wheat,2,0.97,1.6,0,0.239,5,2.673,0.319,0.568,0.779,0.968,1.139,0,0.06678,0,0.06626
1994-03-22,wheat/winter wheat,2,0.98,3,0.3,0.238,5,1.939,0.28,0.368,0.476,0.59,0.702,0,0.07592,0,0.07503
1994-03-23,wheat/winter wheat,2,0.98,8.5,1.3,0.24,5,1.494,0.95,0.773,0.686,0.66,0.669,0,0.12377,0,0.12315
1994-03-24,wheat/winter wheat,2,0.97,9.2,3.8,0.236,5,1.305,3.284,2.932,2.604,2.312,2.05,0,0.13618,0,0.13364
1994-03-25,wheat/winter wheat,2,0.97,7.4,7.6,0.243,5,2.477,6.567,6.222,5.969,5.777,5.571,0,0.11742,0,0.11668
1994-03-26,wheat/winter wheat,2,0.98,4.4,1.2,0.241,5,2.877,1.205,1.429,1.653,1.871,2.063,0,0.09145,0,0.0903
1994-03-27,wheat/winter wheat,2,0.98,4.2,1,0.24,5,2.371,0.925,0.987,1.076,1.181,1.287,0,0.0904,0,0.08901
1994-03-28,wheat/winter wheat,2,0.98,4.6,0,0.235,5,1.849,0.173,0.358,0.509,0.646,0.764,0,0.09406,0,0.09255
