"daily"
Date;Crop;Stage;AbBiom;OrgBiom/Leaf;OrgBiom/Fruit;Yield;LAI;Precip;Mois_1;Mois_2;Mois_3;Mois_1;Mois_2;Mois_3;SOC_1;SOC_2;SOC_3;Tavg;Globrad;actammoxrate_1;actammoxrate_2;actammoxrate_3;actnitrate_1;actnitrate_2;actnitrate_3;actdenitrate_1;actdenitrate_2;actdenitrate_3;NH4_1;NH4_2;NH4_3;NO2_1;NO2_2;NO2_3;NO3_1;NO3_2;NO3_3;N2O
1991-04-11;;0;0;0;0;0;0;0;0.069;0.17;0.128;0.069;0.17;0.128;0.0079;0.0079;0.0079;6.8;19.844;0;0;0;0;0;0;8.2e-05;0;0;0.000914;0.00134;0.001675;0.001;0.001;0.001;8.2e-05;0;0;0
1991-04-12;;0;0;0;0;0;0;0;0.068;0.165;0.127;0.068;0.165;0.127;0.0079;0.0079;0.0079;10.2;15.731;0;0;0;0;0;0;8.2e-05;0;0;0.000913;0.001372;0.001702;0.001;0.001;0.001;8.2e-05;0;0;0
1991-04-13;;0;0;0;0;0;0;0;0.066;0.159;0.127;0.066;0.159;0.127;0.0079;0.0079;0.0079;11.5;16.258;0;0;0;0;0;0;8.2e-05;0;0;0.000911;0.001408;0.001731;0.001;0.001;0.001;8.2e-05;0;0;0
1991-04-14;;0;0;0;0;0;0;2.1;0.086;0.154;0.127;0.086;0.154;0.127;0.0079;0.0079;0.0079;8.5;0.853;0;0;0;0;0;0;8.2e-05;0;0;0.00091;0.001444;0.001762;0.001;0.001;0.001;8.2e-05;0;0;0
1991-04-15;;0;0;0;0;0;0;0.1;0.072;0.149;0.127;0.072;0.149;0.127;0.0079;0.0079;0.0079;7.3;7.813;0;0;0;0;0;0;8.2e-05;0;0;0.000909;0.001478;0.001793;0.001;0.001;0.001;8.2e-05;0;0;0
1991-04-16;;0;0;0;0;0;0;1;0.079;0.144;0.127;0.079;0.144;0.127;0.0079;0.0079;0.0079;7.6;9.26;0;0;0;0;0;0;8.2e-05;0;0;0.000907;0.001511;0.001823;0.001;0.001;0.001;8.2e-05;0;0;0
1991-04-17;;0;0;0;0;0;0;2.3;0.094;0.14;0.126;0.094;0.14;0.126;0.0079;0.0079;0.0079;5.1;6.421;0;0;0;0;0;0;8.2e-05;0;0;0.000926;0.00154;0.001852;0.001;0.001;0.001;8.2e-05;0;0;0
1991-04-18;;0;0;0;0;0;0;2.1;0.099;0.136;0.126;0.099;0.136;0.126;0.0079;0.0079;0.0079;2.7;13.913;0;0;0;0;0;0;8.2e-05;0;0;0.000942;0.001566;0.001879;0.001;0.001;0.001;8.2e-05;0;0;0
1991-04-19;;0;0;0;0;0;0;1.7;0.094;0.131;0.126;0.094;0.131;0.126;0.0079;0.0079;0.0079;6.3;11.61;0;0;0;0;0;0;8.2e-05;0;0;0.000958;0.00159;0.001904;0.001;0.001;0.001;8.2e-05;0;0;0
1991-04-20;;0;0;0;0;0;0;1.9;0.088;0.125;0.123;0.088;0.125;0.123;0.0079;0.0079;0.0079;8.2;15.128;0;0;0;0;0;0;8.2e-05;0;0;0.000957;0.001615;0.001929;0.001;0.001;0.001;8.2e-05;0;0;0
1991-04-21;;0;0;0;0;0;0;0;0.071;0.119;0.121;0.071;0.119;0.121;0.0079;0.0079;0.0079;5.6;18.68;0;0;0;0;0;0;8.2e-05;0;0;0.000956;0.00164;0.001954;0.001;0.001;0.001;8.2e-05;0;0;0
1991-04-22;;0;0;0;0;0;0;0;0.069;0.115;0.119;0.069;0.115;0.119;0.0079;0.0079;0.0079;6.2;22.453;0;0;0;0;0;0;8.2e-05;0;0;0.000955;0.001666;0.001979;0.001;0.001;0.001;8.2e-05;0;0;0
1991-04-23;;0;0;0;0;0;0;0;0.068;0.11;0.117;0.068;0.11;0.117;0.0079;0.0079;0.0079;8.2;16.247;0;0;0;0;0;0;8.2e-05;0;0;0.000953;0.001692;0.002005;0.001;0.001;0.001;8.2e-05;0;0;0
1991-04-24;;0;0;0;0;0;0;0;0.067;0.106;0.115;0.067;0.106;0.115;0.0079;0.0079;0.0079;6.5;9.388;0;0;0;0;0;0;8.2e-05;0;0;0.000952;0.001717;0.002031;0.001;0.001;0.001;8.2e-05;0;0;0
1991-04-25;;0;0;0;0;0;0;0;0.066;0.102;0.114;0.066;0.102;0.114;0.0079;0.0079;0.0079;10.4;11.982;0;0;0;0;0;0;8.2e-05;0;0;0.000951;0.001744;0.002058;0.001;0.001;0.001;8.2e-05;0;0;0
1991-04-26;;0;0;0;0;0;0;1.7;0.082;0.095;0.111;0.082;0.095;0.111;0.0079;0.0079;0.0079;15.3;18.803;0;0;0;0;0;0;8.2e-05;0;0;0.000949;0.001773;0.002088;0.001;0.001;0.001;8.2e-05;0;0;0
1991-04-27;;0;0;0;0;0;0;2.8;0.098;0.095;0.108;0.098;0.095;0.108;0.0079;0.0079;0.0079;13.9;12.85;0;0;0;0;0;0;8.2e-05;0;0;0.000991;0.001806;0.002122;0.001;0.001;0.001;8.2e-05;0;0;0
1991-04-28;;0;0;0;0;0;0;0;0.072;0.089;0.106;0.072;0.089;0.106;0.0079;0.0079;0.0079;12.8;14.213;0;0;0;0;0;0;8.2e-05;0;0;0.000989;0.001806;0.002156;0.001;0.001;0.001;8.2e-05;0;0;0
1991-04-29;;0;0;0;0;0;0;0.1;0.069;0.085;0.104;0.069;0.085;0.104;0.0079;0.0079;0.0079;12.1;13.885;0;0;0;0;0;0;8.2e-05;0;0;0.000987;0.001806;0.002192;0.001;0.001;0.001;8.2e-05;0;0;0
1991-04-30;;0;0;0;0;0;0;2.2;0.09;0.085;0.101;0.09;0.085;0.101;0.0079;0.0079;0.0079;10.6;9.451;0;0;0;0;0;0;8.2e-05;0;0;0.001009;0.001806;0.002226;0.001;0.001;0.001;8.2e-05;0;0;0
1991-05-01;;0;0;0;0;0;0;0;0.074;0.082;0.1;0.074;0.082;0.1;0.0079;0.0079;0.0079;9.6;16.828;0;0;0;0;0;0;8.2e-05;0;0;0.001008;0.001806;0.00226;0.001;0.001;0.001;8.2e-05;0;0;0
1991-05-02;;0;0;0;0;0;0;0.2;0.067;0.079;0.097;0.067;0.079;0.097;0.0079;0.0079;0.0079;12.4;16.585;0;0;0;0;0;0;8.2e-05;0;0;0.001006;0.001806;0.002293;0.001;0.001;0.001;8.2e-05;0;0;0
1991-05-03;;0;0;0;0;0;0;3;0.097;0.078;0.095;0.097;0.078;0.095;0.0079;0.0079;0.0079;8.2;7.744;0;0;0;0;0;0;8.2e-05;0;0;0.001036;0.001806;0.002324;0.001;0.001;0.001;8.2e-05;0;0;0
1991-05-04;;0;0;0;0;0;0;0.1;0.077;0.076;0.093;0.077;0.076;0.093;0.0079;0.0079;0.0079;9.1;15.686;0;0;0;0;0;0;8.2e-05;0;0;0.001034;0.001806;0.002353;0.001;0.001;0.001;8.2e-05;0;0;0
1991-05-05;;0;0;0;0;0;0;0;0.07;0.075;0.092;0.07;0.075;0.092;0.0079;0.0079;0.0079;8.3;25.974;0;0;0;0;0;0;8.2e-05;0;0;0.001033;0.001806;0.002379;0.001;0.001;0.001;8.2e-05;0;0;0
1991-05-06;;0;0;0;0;0;0;0;0.069;0.074;0.09;0.069;0.074;0.09;0.0079;0.0079;0.0079;9.9;25.763;0;0;0;0;0;0;8.2e-05;0;0;0.001031;0.001806;0.002402;0.001;0.001;0.001;8.2e-05;0;0;0
1991-05-07;;0;0;0;0;0;0;0;0.067;0.072;0.088;0.067;0.072;0.088;0.0079;0.0079;0.0079;12.4;21.625;0;0;0;0;0;0;8.2e-05;0;0;0.001029;0.001806;0.002402;0.001;0.001;0.001;8.2e-05;0;0;0
1991-05-08;;0;0;0;0;0;0;2.4;0.09;0.072;0.086;0.09;0.072;0.086;0.0079;0.0079;0.0079;13.3;6.94;0;0;0;0;0;0;8.2e-05;0;0;0.001052;0.001806;0.002402;0.001;0.001;0.001;8.2e-05;0;0;0
1991-05-09;;0;0;0;0;0;0;2.7;0.095;0.072;0.084;0.095;0.072;0.084;0.0079;0.0079;0.0079;10.5;4.78;0;0;0;0;0;0;8.2e-05;0;0;0.001085;0.001806;0.002402;0.001;0.001;0.001;8.2e-05;0;0;0
1991-05-10;;0;0;0;0;0;0;2.4;0.097;0.072;0.083;0.097;0.072;0.083;0.0079;0.0079;0.0079;7.5;13.221;0;0;0;0;0;0;8.2e-05;0;0;0.001116;0.001806;0.002402;0.001;0.001;0.001;8.2e-05;0;0;0
1991-05-11;;0;0;0;0;0;0;3.1;0.104;0.072;0.082;0.104;0.072;0.082;0.0079;0.0079;0.0079;7.9;12.661;0;0;0;0;0;0;8.2e-05;0;0;0.001147;0.001806;0.002402;0.001;0.001;0.001;8.2e-05;0;0;0
1991-05-12;;0;0;0;0;0;0;10.9;0.196;0.072;0.081;0.196;0.072;0.081;0.0079;0.0079;0.0079;7;5.555;0;0;0;0;0;0;8.2e-05;0;0;0.001183;0.001806;0.002402;0.001;0.001;0.001;8.2e-05;0;0;0
1991-05-13;;0;0;0;0;0;0;0.3;0.171;0.072;0.08;0.171;0.072;0.08;0.0079;0.0079;0.0079;9.8;16.787;0;0;0;0;0;0;8.2e-05;0;0;0.00122;0.001806;0.002402;0.001;0.001;0.001;8.2e-05;0;0;0
1991-05-14;;0;0;0;0;0;0;0;0.136;0.072;0.078;0.136;0.072;0.078;0.0079;0.0079;0.0079;15.6;18.084;0;0;0;0;0;0;8.2e-05;0;0;0.001267;0.001806;0.002402;0.001;0.001;0.001;8.2e-05;0;0;0
1991-05-15;;0;0;0;0;0;0;0;0.105;0.071;0.077;0.105;0.071;0.077;0.0079;0.0079;0.0079;16.6;23.217;0;0;0;0;0;0;8.2e-05;0;0;0.001316;0.001806;0.002402;0.001;0.001;0.001;8.2e-05;0;0;0
1991-05-16;;0;0;0;0;0;0;0;0.067;0.07;0.076;0.067;0.07;0.076;0.0079;0.0079;0.0079;17.9;26.553;0;0;0;0;0;0;8.2e-05;0;0;0.001312;0.001806;0.002402;0.001;0.001;0.001;8.2e-05;0;0;0
1991-05-17;;0;0;0;0;0;0;0;0.066;0.07;0.075;0.066;0.07;0.075;0.0079;0.0079;0.0079;15.2;22.104;0;0;0;0;0;0;8.2e-05;0;0;0.001308;0.001806;0.002402;0.001;0.001;0.001;8.2e-05;0;0;0
1991-05-18;;0;0;0;0;0;0;0;0.064;0.07;0.074;0.064;0.07;0.074;0.0079;0.0079;0.0079;12.2;22.841;0;0;0;0;0;0;8.2e-05;0;0;0.001305;0.001806;0.002402;0.001;0.001;0.001;8.2e-05;0;0;0
1991-05-19;;0;0;0;0;0;0;0;0.063;0.069;0.073;0.063;0.069;0.073;0.0079;0.0079;0.0079;12.3;27.565;0;0;0;0;0;0;8.2e-05;0;0;0.001301;0.001806;0.002402;0.001;0.001;0.001;8.2e-05;0;0;0
1991-05-20;;0;0;0;0;0;0;0;0.062;0.069;0.073;0.062;0.069;0.073;0.0079;0.0079;0.0079;14.6;27.761;0;0;0;0;0;0;8.2e-05;0;0;0.001298;0.001806;0.002402;0.001;0.001;0.001;8.2e-05;0;0;0
1991-05-21;;0;0;0;0;0;0;0;0.06;0.069;0.072;0.06;0.069;0.072;0.0079;0.0079;0.0079;17.4;27.008;0;0;0;0;0;0;8.2e-05;0;0;0.001294;0.001806;0.002402;0.001;0.001;0.001;8.2e-05;0;0;0
1991-05-22;;0;0;0;0;0;0;0;0.059;0.068;0.072;0.059;0.068;0.072;0.0079;0.0079;0.0079;19;25.792;0;0;0;0;0;0;8.2e-05;0;0;0.001289;0.001806;0.002402;0.001;0.001;0.001;8.2e-05;0;0;0
1991-05-23;;0;0;0;0;0;0;0;0.058;0.068;0.071;0.058;0.068;0.071;0.0079;0.0079;0.0079;20;24.676;0;0;0;0;0;0;8.2e-05;0;0;0.001285;0.001806;0.002402;0.001;0.001;0.001;8.2e-05;0;0;0
1991-05-24;;0;0;0;0;0;0;0;0.056;0.068;0.071;0.056;0.068;0.071;0.0079;0.0079;0.0079;19.6;26.534;0;0;0;0;0;0;8.2e-05;0;0;0.00128;0.001806;0.002402;0.001;0.001;0.001;8.2e-05;0;0;0
1991-05-25;;0;0;0;0;0;0;0;0.055;0.067;0.07;0.055;0.067;0.07;0.0079;0.0079;0.0079;17.4;28.822;0;0;0;0;0;0;8.2e-05;0;0;0.001275;0.001806;0.002402;0.001;0.001;0.001;8.2e-05;0;0;0
1991-05-26;;0;0;0;0;0;0;0;0.053;0.067;0.07;0.053;0.067;0.07;0.0079;0.0079;0.0079;16;28.856;0;0;0;0;0;0;8.2e-05;0;0;0.00127;0.001806;0.002402;0.001;0.001;0.001;8.2e-05;0;0;0
1991-05-27;;0;0;0;0;0;0;0;0.052;0.066;0.07;0.052;0.066;0.07;0.0079;0.0079;0.0079;15.9;26.042;0;0;0;0;0;0;8.2e-05;0;0;0.001266;0.001806;0.002402;0.001;0.001;0.001;8.2e-05;0;0;0
1991-05-28;;0;0;0;0;0;0;0;0.051;0.066;0.07;0.051;0.066;0.07;0.0079;0.0079;0.0079;17.5;24.145;0;0;0;0;0;0;8.2e-05;0;0;0.001262;0.001806;0.002402;0.001;0.001;0.001;8.2e-05;0;0;0
1991-05-29;;0;0;0;0;0;0;0;0.05;0.066;0.07;0.05;0.066;0.07;0.0079;0.0079;0.0079;15.3;27.65;0;0;0;0;0;0;8.2e-05;0;0;0.001258;0.001806;0.002402;0.001;0.001;0.001;8.2e-05;0;0;0
1991-05-30;;0;0;0;0;0;0;0;0.05;0.065;0.07;0.05;0.065;0.07;0.0079;0.0079;0.0079;16.5;22.554;0;0;0;0;0;0;8.2e-05;0;0;0.001254;0.001806;0.002402;0.001;0.001;0.001;8.2e-05;0;0;0
1991-05-31;;0;0;0;0;0;0;0;0.049;0.065;0.069;0.049;0.065;0.069;0.0079;0.0079;0.0079;17.3;25.211;0;0;0;0;0;0;8.2e-05;0;0;0.001249;0.001806;0.002402;0.001;0.001;0.001;8.2e-05;0;0;0
1991-06-01;;0;0;0;0;0;0;0;0.048;0.065;0.069;0.048;0.065;0.069;0.0079;0.0079;0.0079;17.9;26.542;0;0;0;0;0;0;8.2e-05;0;0;0.001245;0.001806;0.002402;0.001;0.001;0.001;8.2e-05;0;0;0
1991-06-02;;0;0;0;0;0;0;0;0.047;0.064;0.069;0.047;0.064;0.069;0.0079;0.0079;0.0079;19.6;23.439;0;0;0;0;0;0;8.2e-05;0;0;0.001241;0.001806;0.002402;0.001;0.001;0.001;8.2e-05;0;0;0
1991-06-03;;0;0;0;0;0;0;0;0.046;0.064;0.069;0.046;0.064;0.069;0.0079;0.0079;0.0079;21.9;25.697;0;0;0;0;0;0;8.2e-05;0;0;0.001235;0.001806;0.002402;0.001;0.001;0.001;8.2e-05;0;0;0
1991-06-04;;0;0;0;0;0;0;0;0.045;0.063;0.069;0.045;0.063;0.069;0.0079;0.0079;0.0079;20.9;18.089;0;0;0;0;0;0;8.2e-05;0;0;0.00123;0.001806;0.002402;0.001;0.001;0.001;8.2e-05;0;0;0
1991-06-05;;0;0;0;0;0;0;0;0.044;0.063;0.068;0.044;0.063;0.068;0.0079;0.0079;0.0079;22;27.434;0;0;0;0;0;0;8.2e-05;0;0;0.001225;0.001806;0.002402;0.001;0.001;0.001;8.2e-05;0;0;0
1991-06-06;;0;0;0;0;0;0;0;0.043;0.063;0.068;0.043;0.063;0.068;0.0079;0.0079;0.0079;21.5;26.932;0;0;0;0;0;0;8.2e-05;0;0;0.001219;0.001806;0.002402;0.001;0.001;0.001;8.2e-05;0;0;0
1991-06-07;;0;0;0;0;0;0;0.1;0.044;0.062;0.068;0.044;0.062;0.068;0.0079;0.0079;0.0079;19.2;20.237;0;0;0;0;0;0;8.2e-05;0;0;0.001214;0.001806;0.002402;0.001;0.001;0.001;8.2e-05;0;0;0
1991-06-08;;0;0;0;0;0;0;0;0.043;0.062;0.068;0.043;0.062;0.068;0.0079;0.0079;0.0079;18.7;23.578;0;0;0;0;0;0;8.2e-05;0;0;0.001209;0.001806;0.002402;0.001;0.001;0.001;8.2e-05;0;0;0
1991-06-09;;0;0;0;0;0;0;0;0.042;0.061;0.068;0.042;0.061;0.068;0.0079;0.0079;0.0079;18.8;22.289;0;0;0;0;0;0;8.2e-05;0;0;0.001205;0.001806;0.002402;0.001;0.001;0.001;8.2e-05;0;0;0
1991-06-10;;0;0;0;0;0;0;0.2;0.044;0.061;0.068;0.044;0.061;0.068;0.0079;0.0079;0.0079;18.4;19.766;0;0;0;0;0;0;8.2e-05;0;0;0.0012;0.001806;0.002402;0.001;0.001;0.001;8.2e-05;0;0;0
1991-06-11;;0;0;0;0;0;0;0.5;0.048;0.061;0.067;0.048;0.061;0.067;0.0079;0.0079;0.0079;13.2;15.084;0;0;0;0;0;0;8.2e-05;0;0;0.001197;0.001806;0.002402;0.001;0.001;0.001;8.2e-05;0;0;0
1991-06-12;;0;0;0;0;0;0;3.7;0.085;0.061;0.067;0.085;0.061;0.067;0.0079;0.0079;0.0079;12.9;9.236;0;0;0;0;0;0;8.2e-05;0;0;0.001194;0.001806;0.002402;0.001;0.001;0.001;8.2e-05;0;0;0
1991-06-13;;0;0;0;0;0;0;7.5;0.144;0.061;0.067;0.144;0.061;0.067;0.0079;0.0079;0.0079;15.2;13.186;0;0;0;0;0;0;8.2e-05;0;0;0.001256;0.001806;0.002402;0.001;0.001;0.001;8.2e-05;0;0;0
1991-06-14;;0;0;0;0;0;0;0;0.113;0.061;0.067;0.113;0.061;0.067;0.0079;0.0079;0.0079;15.8;22.192;0;0;0;0;0;0;8.2e-05;0;0;0.001315;0.001806;0.002402;0.001;0.001;0.001;8.2e-05;0;0;0
1991-06-15;;0;0;0;0;0;0;0;0.078;0.061;0.067;0.078;0.061;0.067;0.0079;0.0079;0.0079;19.1;27.049;0;0;0;0;0;0;8.2e-05;0;0;0.00131;0.001806;0.002402;0.001;0.001;0.001;8.2e-05;0;0;0
1991-06-16;;0;0;0;0;0;0;0;0.067;0.061;0.067;0.067;0.061;0.067;0.0079;0.0079;0.0079;20.3;17.069;0;0;0;0;0;0;8.2e-05;0;0;0.001306;0.001806;0.002402;0.001;0.001;0.001;8.2e-05;0;0;0
1991-06-17;;0;0;0;0;0;0;0;0.065;0.061;0.067;0.065;0.061;0.067;0.0079;0.0079;0.0079;18.3;13.446;0;0;0;0;0;0;8.2e-05;0;0;0.001302;0.001806;0.002402;0.001;0.001;0.001;8.2e-05;0;0;0
1991-06-18;;0;0;0;0;0;0;0;0.064;0.061;0.066;0.064;0.061;0.066;0.0079;0.0079;0.0079;17.6;28.396;0;0;0;0;0;0;8.2e-05;0;0;0.001297;0.001806;0.002402;0.001;0.001;0.001;8.2e-05;0;0;0
1991-06-19;;0;0;0;0;0;0;0;0.063;0.061;0.066;0.063;0.061;0.066;0.0079;0.0079;0.0079;16.6;24.662;0;0;0;0;0;0;8.2e-05;0;0;0.001293;0.001806;0.002402;0.001;0.001;0.001;8.2e-05;0;0;0
1991-06-20;;0;0;0;0;0;0;0.5;0.066;0.061;0.066;0.066;0.061;0.066;0.0079;0.0079;0.0079;19.1;27.037;0;0;0;0;0;0;8.2e-05;0;0;0.001288;0.001806;0.002402;0.001;0.001;0.001;8.2e-05;0;0;0
1991-06-21;;0;0;0;0;0;0;0;0.064;0.061;0.066;0.064;0.061;0.066;0.0079;0.0079;0.0079;19.7;21.457;0;0;0;0;0;0;8.2e-05;0;0;0.001283;0.001806;0.002402;0.001;0.001;0.001;8.2e-05;0;0;0
1991-06-22;;0;0;0;0;0;0;0;0.062;0.061;0.066;0.062;0.061;0.066;0.0079;0.0079;0.0079;19.8;26.909;0;0;0;0;0;0;8.2e-05;0;0;0.001278;0.001806;0.002402;0.001;0.001;0.001;8.2e-05;0;0;0
1991-06-23;;0;0;0;0;0;0;0;0.061;0.061;0.066;0.061;0.061;0.066;0.0079;0.0079;0.0079;17;27.97;0;0;0;0;0;0;8.2e-05;0;0;0.001273;0.001806;0.002402;0.001;0.001;0.001;8.2e-05;0;0;0
1991-06-24;;0;0;0;0;0;0;0;0.06;0.06;0.066;0.06;0.06;0.066;0.0079;0.0079;0.0079;16.4;25.687;0;0;0;0;0;0;8.2e-05;0;0;0.001269;0.001806;0.002402;0.001;0.001;0.001;8.2e-05;0;0;0
1991-06-25;;0;0;0;0;0;0;0;0.058;0.06;0.065;0.058;0.06;0.065;0.0079;0.0079;0.0079;17.4;28.113;0;0;0;0;0;0;8.2e-05;0;0;0.001264;0.001806;0.002402;0.001;0.001;0.001;8.2e-05;0;0;0
1991-06-26;;0;0;0;0;0;0;0;0.057;0.06;0.065;0.057;0.06;0.065;0.0079;0.0079;0.0079;17.8;28.016;0;0;0;0;0;0;8.2e-05;0;0;0.00126;0.001806;0.002402;0.001;0.001;0.001;8.2e-05;0;0;0
1991-06-27;;0;0;0;0;0;0;0;0.056;0.059;0.065;0.056;0.059;0.065;0.0079;0.0079;0.0079;17.3;29.542;0;0;0;0;0;0;8.2e-05;0;0;0.001255;0.001806;0.002402;0.001;0.001;0.001;8.2e-05;0;0;0
1991-06-28;;0;0;0;0;0;0;0;0.054;0.059;0.065;0.054;0.059;0.065;0.0079;0.0079;0.0079;19;29.091;0;0;0;0;0;0;8.2e-05;0;0;0.00125;0.001806;0.002402;0.001;0.001;0.001;8.2e-05;0;0;0
1991-06-29;;0;0;0;0;0;0;0;0.054;0.059;0.065;0.054;0.059;0.065;0.0079;0.0079;0.0079;19;15.511;0;0;0;0;0;0;8.2e-05;0;0;0.001245;0.001806;0.002402;0.001;0.001;0.001;8.2e-05;0;0;0
1991-06-30;;0;0;0;0;0;0;10;0.153;0.059;0.065;0.153;0.059;0.065;0.0079;0.0079;0.0079;25.6;27.493;0;0;0;0;0;0;8.2e-05;0;0;0.001345;0.001806;0.002402;0.001;0.001;0.001;8.2e-05;0;0;0
1991-07-01;;0;0;0;0;0;0;0;0.114;0.059;0.064;0.114;0.059;0.064;0.0079;0.0079;0.0079;23.6;26.113;0;0;0;0;0;0;8.2e-05;0;0;0.001445;0.001806;0.002402;0.001;0.001;0.001;8.2e-05;0;0;0
1991-07-02;;0;0;0;0;0;0;0;0.078;0.059;0.064;0.078;0.059;0.064;0.0079;0.0079;0.0079;24.2;26.323;0;0;0;0;0;0;8.2e-05;0;0;0.001437;0.001806;0.002402;0.001;0.001;0.001;8.2e-05;0;0;0
1991-07-03;;0;0;0;0;0;0;0;0.063;0.059;0.064;0.063;0.059;0.064;0.0079;0.0079;0.0079;21.2;21.499;0;0;0;0;0;0;8.2e-05;0;0;0.00143;0.001806;0.002402;0.001;0.001;0.001;8.2e-05;0;0;0
1991-07-04;;0;0;0;0;0;0;0;0.062;0.059;0.064;0.062;0.059;0.064;0.0079;0.0079;0.0079;19;24.314;0;0;0;0;0;0;8.2e-05;0;0;0.001424;0.001806;0.002402;0.001;0.001;0.001;8.2e-05;0;0;0
1991-07-05;;0;0;0;0;0;0;8.5;0.146;0.059;0.064;0.146;0.059;0.064;0.0079;0.0079;0.0079;19.3;15.512;0;0;0;0;0;0;8.2e-05;0;0;0.001512;0.001806;0.002402;0.001;0.001;0.001;8.2e-05;0;0;2e-05
1991-07-06;;0;0;0;0;0;0;0.2;0.116;0.059;0.064;0.116;0.059;0.064;0.0079;0.0079;0.0079;17.8;8.617;0;0;0;0;0;0;8.2e-05;0;0;0.001585;0.001806;0.002402;0.001;0.001;0.001;8.2e-05;0;0;0
1991-07-07;;0;0;0;0;0;0;2.3;0.113;0.059;0.064;0.113;0.059;0.064;0.0079;0.0079;0.0079;14.1;5.381;0;0;0;0;0;0;8.2e-05;0;0;0.001645;0.001806;0.002402;0.001;0.001;0.001;8.2e-05;0;0;0
1991-07-08;;0;0;0;0;0;0;0;0.082;0.059;0.064;0.082;0.059;0.064;0.0079;0.0079;0.0079;17.7;23.461;0;0;0;0;0;0;8.2e-05;0;0;0.00164;0.001806;0.002402;0.001;0.001;0.001;8.2e-05;0;0;0
1991-07-09;;0;0;0;0;0;0;0;0.067;0.059;0.063;0.067;0.059;0.063;0.0079;0.0079;0.0079;19.4;27.885;0;0;0;0;0;0;8.2e-05;0;0;0.001634;0.001806;0.002402;0.001;0.001;0.001;8.2e-05;0;0;0
1991-07-10;;0;0;0;0;0;0;0;0.066;0.059;0.063;0.066;0.059;0.063;0.0079;0.0079;0.0079;21.6;24.032;0;0;0;0;0;0;8.2e-05;0;0;0.001627;0.001806;0.002402;0.001;0.001;0.001;8.2e-05;0;0;0
1991-07-11;;0;0;0;0;0;0;0;0.064;0.059;0.063;0.064;0.059;0.063;0.0079;0.0079;0.0079;21.3;23.596;0;0;0;0;0;0;8.2e-05;0;0;0.00162;0.001806;0.002402;0.001;0.001;0.001;8.2e-05;0;0;0
1991-07-12;;0;0;0;0;0;0;0.5;0.068;0.059;0.063;0.068;0.059;0.063;0.0079;0.0079;0.0079;18.6;13.015;0;0;0;0;0;0;8.2e-05;0;0;0.001614;0.001806;0.002402;0.001;0.001;0.001;8.2e-05;0;0;0
1991-07-13;;0;0;0;0;0;0;0.8;0.074;0.059;0.063;0.074;0.059;0.063;0.0079;0.0079;0.0079;18.3;15.163;0;0;0;0;0;0;8.2e-05;0;0;0.001609;0.001806;0.002402;0.001;0.001;0.001;8.2e-05;0;0;0
1991-07-14;;0;0;0;0;0;0;0;0.064;0.058;0.063;0.064;0.058;0.063;0.0079;0.0079;0.0079;18.5;22.174;0;0;0;0;0;0;8.2e-05;0;0;0.001603;0.001806;0.002402;0.001;0.001;0.001;8.2e-05;0;0;0
1991-07-15;;0;0;0;0;0;0;4.3;0.105;0.058;0.063;0.105;0.058;0.063;0.0079;0.0079;0.0079;16.8;9.065;0;0;0;0;0;0;8.2e-05;0;0;0.001664;0.001806;0.002402;0.001;0.001;0.001;8.2e-05;0;0;0
1991-07-16;;0;0;0;0;0;0;0;0.073;0.058;0.062;0.073;0.058;0.062;0.0079;0.0079;0.0079;15.8;17.489;0;0;0;0;0;0;8.2e-05;0;0;0.001659;0.001806;0.002402;0.001;0.001;0.001;8.2e-05;0;0;0
1991-07-17;;0;0;0;0;0;0;0;0.067;0.058;0.062;0.067;0.058;0.062;0.0079;0.0079;0.0079;15.2;21.521;0;0;0;0;0;0;8.2e-05;0;0;0.001654;0.001806;0.002402;0.001;0.001;0.001;8.2e-05;0;0;0
1991-07-18;;0;0;0;0;0;0;4;0.106;0.058;0.062;0.106;0.058;0.062;0.0079;0.0079;0.0079;19.8;17.443;0;0;0;0;0;0;8.2e-05;0;0;0.001716;0.001806;0.002402;0.001;0.001;0.001;8.2e-05;0;0;0
1991-07-19;;0;0;0;0;0;0;1;0.08;0.058;0.062;0.08;0.058;0.062;0.0079;0.0079;0.0079;18.5;16.623;0;0;0;0;0;0;8.2e-05;0;0;0.00171;0.001806;0.002402;0.001;0.001;0.001;8.2e-05;0;0;0
1991-07-20;;0;0;0;0;0;0;0;0.071;0.058;0.062;0.071;0.058;0.062;0.0079;0.0079;0.0079;14.5;2.683;0;0;0;0;0;0;8.2e-05;0;0;0.001706;0.001806;0.002402;0.001;0.001;0.001;8.2e-05;0;0;0
1991-07-21;;0;0;0;0;0;0;0;0.068;0.058;0.062;0.068;0.058;0.062;0.0079;0.0079;0.0079;24.8;24.2;0;0;0;0;0;0;8.2e-05;0;0;0.001699;0.001806;0.002402;0.001;0.001;0.001;8.2e-05;0;0;0
1991-07-22;;0;0;0;0;0;0;4;0.106;0.058;0.062;0.106;0.058;0.062;0.0079;0.0079;0.0079;26.7;24.1;0;0;0;0;0;0;8.2e-05;0;0;0.001793;0.001806;0.002402;0.001;0.001;0.001;8.2e-05;0;0;0
