"daily"
Date,Crop,Stage,AbBiom,Yield,Evapotranspiration,Evaporation,Tra,Act_ET,ETa/ETc,LAI,Height,Mois,N,EffRootDep
1991-10-22,wheat/winter wheat,2,166.8,0,0.2,0,0.03,0.22,0.91,0.3157,0.04,0.176072,0.0131663,0.4
1991-10-23,wheat/winter wheat,2,172.9,0,0.1,0,0.02,0.15,0.92,0.3299,0.04,0.176633,0.0131286,0.4
1991-10-24,wheat/winter wheat,2,180.8,0,0.2,0,0.03,0.21,0.92,0.3413,0.04,0.177873,0.0130709,0.4
1991-10-25,wheat/winter wheat,2,187.6,0,0.1,0,0.02,0.14,0.93,0.3562,0.04,0.180329,0.0130264,0.4
1991-10-26,wheat/winter wheat,2,194.5,0,0.2,0,0.03,0.19,0.93,0.3687,0.04,0.183468,0.0129807,0.4
1991-10-27,wheat/winter wheat,2,199.6,0,0.1,0,0.02,0.1,0.85,0.3814,0.04,0.186469,0.0129538,0.4
1991-10-28,wheat/winter wheat,2,204.8,0,0.1,0,0.02,0.07,0.83,0.3906,0.04,0.18638,0.0129232,0.4
1991-10-29,wheat/winter wheat,2,210.4,0,0.1,0,0.02,0.09,0.87,0.4002,0.04,0.189513,0.0128898,0.4
1991-10-30,wheat/winter wheat,2,217.6,0,0.1,0,0.02,0.12,0.87,0.4102,0.05,0.193115,0.0128403,0.4
1991-10-31,wheat/winter wheat,2,225.4,0,0.2,0,0.03,0.19,0.86,0.4232,0.05,0.193008,0.0127857,0.5
1991-11-01,wheat/winter wheat,2,225.3,0,0,0,0,0,0.85,0.437,0.05,0.193004,0.0128037,0.5
1991-11-02,wheat/winter wheat,2,231.7,0,0.1,0,0.02,0.07,0.85,0.4369,0.05,0.192913,0.0127614,0.5
1991-11-03,wheat/winter wheat,2,240.6,0,0.3,0,0.05,0.26,0.86,0.4482,0.05,0.193718,0.0126935,0.5
1991-11-04,wheat/winter wheat,2,249.2,0,0.5,0,0.1,0.45,0.81,0.464,0.05,0.196157,0.0126315,0.5
1991-11-05,wheat/winter wheat,2,257.3,0,0.4,0,0.09,0.38,0.81,0.4789,0.05,0.19643,0.0125763,0.5
1991-11-06,wheat/winter wheat,2,263.8,0,0.4,0,0.09,0.37,0.82,0.4927,0.05,0.197219,0.0125385,0.5
1991-11-07,wheat/winter wheat,2,270.6,0,0.6,0,0.12,0.46,0.81,0.5035,0.05,0.196641,0.0125001,0.5
1991-11-08,wheat/winter wheat,2,276,0,0.4,0,0.09,0.38,0.82,0.5146,0.05,0.198411,0.0124773,0.5
1991-11-09,wheat/winter wheat,2,286.5,0,0.2,0,0.05,0.19,0.81,0.5233,0.05,0.19818,0.0124049,0.5
1991-11-10,wheat/winter wheat,2,286.3,0,0,0,0,0,0.81,0.5398,0.05,0.198177,0.0124261,0.5
1991-11-11,wheat/winter wheat,2,292.8,0,0.1,0,0.03,0.13,0.85,0.5397,0.06,0.198761,0.01239,0.5
1991-11-12,wheat/winter wheat,2,302.9,0,0.1,0,0.03,0.15,0.84,0.5498,0.06,0.199069,0.012318,0.5
1991-11-13,wheat/winter wheat,2,308.7,0,0.1,0,0.03,0.13,0.86,0.5654,0.06,0.202662,0.0122887,0.5
1991-11-14,wheat/winter wheat,2,313.4,0,0,0,0,0.05,0.98,0.5744,0.06,0.203849,0.0122679,0.5
1991-11-15,wheat/winter wheat,2,318.9,0,0,0,0.01,0.06,0.97,0.5815,0.06,0.205024,0.0122384,0.5
1991-11-16,wheat/winter wheat,2,323.4,0,0,0,0,0.04,0.98,0.5898,0.06,0.206249,0.012217,0.5
1991-11-17,wheat/winter wheat,2,328,0,0,0,0,0.03,1,0.5967,0.06,0.208701,0.0121939,0.5
1991-11-18,wheat/winter wheat,2,336.4,0,0.2,0,0.05,0.2,0.97,0.6035,0.06,0.208454,0.0121353,0.5
1991-11-19,wheat/winter wheat,2,342.8,0,0.1,0,0.02,0.1,0.96,0.616,0.06,0.213703,0.0120987,0.6
1991-11-20,wheat/winter wheat,2,351.3,0,0.1,0,0.02,0.13,0.99,0.6253,0.06,0.215916,0.0120409,0.6
1991-11-21,wheat/winter wheat,2,360.5,0,0.2,0,0.06,0.25,0.98,0.6379,0.06,0.215858,0.0119791,0.6
1991-11-22,wheat/winter wheat,2,371.2,0,0.1,0,0.02,0.13,0.98,0.6512,0.06,0.217947,0.011904,0.6
1991-11-23,wheat/winter wheat,2,380.1,0,0,0,0.01,0.03,0.98,0.6666,0.06,0.217908,0.0118454,0.6
1991-11-24,wheat/winter wheat,2,385.5,0,0,0,0,0.05,0.89,0.6794,0.06,0.21875,0.0118183,0.6
1991-11-25,wheat/winter wheat,2,393.5,0,0,0,0,0.06,1,0.687,0.06,0.219429,0.0117636,0.6
1991-11-26,wheat/winter wheat,2,400.4,0,0.1,0,0.02,0.11,0.96,0.6984,0.06,0.221536,0.0117223,0.6
1991-11-27,wheat/winter wheat,2,403.8,0,0.1,0,0.02,0.1,0.96,0.708,0.07,0.226408,0.0117134,0.6
1991-11-28,wheat/winter wheat,2,413.6,0,0,0.1,0,0.06,1,0.7128,0.07,0.228833,0.0116468,0.6
1991-11-29,wheat/winter wheat,2,417.3,0,0,0,0,0.02,1,0.7261,0.07,0.230833,0.0116277,0.6
1991-11-30,wheat/winter wheat,2,421,0,0,0,0,0.02,1,0.7311,0.07,0.229726,0.0115882,0.6
1991-12-01,wheat/winter wheat,2,425.7,0,0.1,0,0.02,0.06,0.98,0.7361,0.07,0.228601,0.0115397,0.6
1991-12-02,wheat/winter wheat,2,434.2,0,0.1,0,0.04,0.13,0.98,0.7424,0.07,0.227604,0.0114644,0.6
1991-12-03,wheat/winter wheat,2,445.7,0,0.1,0.1,0.02,0.11,0.91,0.7537,0.07,0.231125,0.0113547,0.6
1991-12-04,wheat/winter wheat,2,458,0,0.2,0.1,0.05,0.22,0.99,0.7688,0.07,0.230976,0.0112278,0.6
1991-12-05,wheat/winter wheat,2,470,0,0.1,0.1,0.03,0.14,0.99,0.7847,0.07,0.232048,0.0110819,0.6
1991-12-06,wheat/winter wheat,2,479.8,0,0.1,0,0.02,0.07,0.98,0.8,0.07,0.230048,0.0109721,0.6
1991-12-07,wheat/winter wheat,2,489.4,0,0,0,0.01,0.03,0.98,0.8125,0.07,0.228724,0.010878,0.6
1991-12-08,wheat/winter wheat,2,498.5,0,0.1,0,0.02,0.05,0.98,0.8247,0.07,0.227754,0.010797,0.6
1991-12-09,wheat/winter wheat,2,504.2,0,0,0,0.02,0.05,0.98,0.8363,0.07,0.227029,0.0107515,0.6
1991-12-10,wheat/winter wheat,2,509.6,0,0.1,0,0.02,0.06,0.98,0.8436,0.07,0.226444,0.0107098,0.6
1991-12-11,wheat/winter wheat,2,514.9,0,0.1,0,0.02,0.06,0.98,0.8505,0.07,0.225963,0.0106723,0.7
1991-12-12,wheat/winter wheat,2,521.4,0,0,0.1,0,0.06,1,0.8572,0.07,0.228868,0.010625,0.7
1991-12-13,wheat/winter wheat,2,531.4,0,0,0.1,0,0.07,0.99,0.8653,0.08,0.232765,0.0104937,0.7
1991-12-14,wheat/winter wheat,2,541.6,0,0.1,0,0.04,0.11,0.98,0.8778,0.08,0.23046,0.0103673,0.7
1991-12-15,wheat/winter wheat,2,548.3,0,0,0.1,0.01,0.09,0.97,0.8904,0.08,0.231144,0.0102769,0.7
1991-12-16,wheat/winter wheat,2,561,0,0,0,0.02,0.04,0.98,0.8987,0.08,0.229596,0.0101458,0.7
1991-12-17,wheat/winter wheat,2,571.1,0,0,0,0,0,1,0.9141,0.08,0.228508,0.0100522,0.7
1991-12-18,wheat/winter wheat,2,570.8,0,0,0,0,0,1,0.9264,0.08,0.2277,0.0100443,0.7
1991-12-19,wheat/winter wheat,2,570.5,0,0,0,0,0,1,0.9261,0.08,0.227081,0.0100406,0.7
1991-12-20,wheat/winter wheat,2,577.3,0,0,0.1,0.01,0.09,0.98,0.9258,0.08,0.228107,0.00999196,0.7
1991-12-21,wheat/winter wheat,2,582.6,0,0,0.1,0,0.06,1,0.934,0.08,0.236751,0.00995261,0.7
1991-12-22,wheat/winter wheat,2,582.3,0,0,0,0,0,1,0.9404,0.08,0.236432,0.0099562,0.7
1991-12-23,wheat/winter wheat,2,582,0,0,0,0,0,1,0.9401,0.08,0.236166,0.00996083,0.7
1991-12-24,wheat/winter wheat,2,581.8,0,0,0,0,0,1,0.9399,0.08,0.235942,0.00996613,0.7
1991-12-25,wheat/winter wheat,2,581.6,0,0,0,0,0,1,0.9397,0.08,0.235751,0.00997184,0.7
1991-12-26,wheat/winter wheat,2,581.4,0,0,0,0,0,1,0.9395,0.08,0.235586,0.00997778,0.7
1991-12-27,wheat/winter wheat,2,581.3,0,0,0,0,0,1,0.9393,0.08,0.235443,0.00998413,0.7
1991-12-28,wheat/winter wheat,2,581,0,0,0,0,0,1,0.9392,0.08,0.235318,0.00999091,0.7
1991-12-29,wheat/winter wheat,2,580.8,0,0,0,0,0,1,0.9389,0.08,0.235209,0.00999809,0.7
1991-12-30,wheat/winter wheat,2,580.5,0,0,0,0,0,1,0.9387,0.08,0.235112,0.0100056,0.7
1991-12-31,wheat/winter wheat,2,580.3,0,0,0,0,0,1,0.9385,0.08,0.235027,0.0100135,0.7
1992-01-01,wheat/winter wheat,2,579.9,0,0,0,0,0,0.99,0.9382,0.08,0.234951,0.0100217,0.7
1992-01-02,wheat/winter wheat,2,583.6,0,0.1,0,0.03,0.07,0.89,0.9379,0.08,0.234794,0.0100193,0.7
1992-01-03,wheat/winter wheat,2,593.3,0,0.3,0,0.1,0.24,0.89,0.9423,0.08,0.234428,0.00994935,0.7
1992-01-04,wheat/winter wheat,2,596.7,0,0.2,0,0.07,0.16,0.89,0.9537,0.08,0.234175,0.00993834,0.7
1992-01-05,wheat/winter wheat,2,600.4,0,0.1,0.1,0.03,0.14,0.97,0.9578,0.08,0.235198,0.00992349,0.7
1992-01-06,wheat/winter wheat,2,604.2,0,0,0.1,0.02,0.12,0.98,0.962,0.08,0.236259,0.00990769,0.7
1992-01-07,wheat/winter wheat,2,608.7,0,0.1,0,0.06,0.14,0.94,0.9664,0.09,0.236045,0.00988632,0.7
1992-01-08,wheat/winter wheat,2,613.9,0,0.1,0.1,0.04,0.19,0.97,0.9716,0.09,0.237022,0.0098604,0.7
1992-01-09,wheat/winter wheat,2,617.9,0,0.1,0.1,0.04,0.19,0.99,0.9774,0.09,0.238009,0.00984601,0.7
1992-01-10,wheat/winter wheat,2,617.6,0,0,0,0,0,0.98,0.9819,0.09,0.237976,0.00986051,0.7
1992-01-11,wheat/winter wheat,2,617.3,0,0,0,0,0,1,0.9816,0.09,0.237951,0.00987334,0.7
1992-01-12,wheat/winter wheat,2,627.3,0,0.2,0,0.07,0.17,0.98,0.9813,0.09,0.237719,0.00980698,0.7
1992-01-13,wheat/winter wheat,2,627,0,0,0,0,0.01,1,0.9925,0.09,0.238935,0.00981849,0.7
1992-01-14,wheat/winter wheat,2,632.6,0,0.1,0.1,0.03,0.14,0.99,0.9922,0.09,0.238836,0.00979128,0.7
1992-01-15,wheat/winter wheat,2,638.1,0,0.2,0,0.09,0.22,0.98,0.9984,0.09,0.238547,0.00976095,0.7
1992-01-16,wheat/winter wheat,2,643.8,0,0.1,0.1,0.05,0.21,0.99,1.0044,0.09,0.239513,0.00972984,0.7
1992-01-17,wheat/winter wheat,2,660,0,0.4,0,0.15,0.37,0.98,1.0106,0.09,0.239041,0.00961111,0.7
1992-01-18,wheat/winter wheat,2,666.1,0,0.1,0.1,0.03,0.15,0.95,1.028,0.09,0.242587,0.00958484,0.8
1992-01-19,wheat/winter wheat,2,672.5,0,0.1,0.1,0.03,0.15,0.96,1.0346,0.09,0.257385,0.00954878,0.8
1992-01-20,wheat/winter wheat,2,672.2,0,0,0,0,0,1,1.0414,0.09,0.257368,0.00956192,0.8
1992-01-21,wheat/winter wheat,2,671.9,0,0,0,0,0.01,1,1.041,0.09,0.25735,0.00957367,0.8
1992-01-22,wheat/winter wheat,2,671.7,0,0,0,0,0,1,1.0408,0.09,0.257337,0.00958455,0.8
1992-01-23,wheat/winter wheat,2,671.5,0,0,0,0,0,1,1.0406,0.09,0.257322,0.00959493,0.8
1992-01-24,wheat/winter wheat,2,671.3,0,0,0,0,0,1,1.0404,0.09,0.257308,0.00960502,0.8
1992-01-25,wheat/winter wheat,2,671.1,0,0,0,0,0.01,1,1.0402,0.09,0.257289,0.00961502,0.8
1992-01-26,wheat/winter wheat,2,670.8,0,0,0,0,0.01,1,1.04,0.09,0.257272,0.00962498,0.8
1992-01-27,wheat/winter wheat,2,678.5,0,0.1,0,0.06,0.14,1,1.0398,0.09,0.257091,0.00958564,0.8
1992-01-28,wheat/winter wheat,2,678.2,0,0,0,0,0.01,1,1.048,0.09,0.257077,0.00959564,0.8
1992-01-29,wheat/winter wheat,2,677.9,0,0,0,0,0.01,1,1.0477,0.09,0.257062,0.00960571,0.8
1992-01-30,wheat/winter wheat,2,677.5,0,0,0,0,0.01,1,1.0473,0.09,0.257045,0.00961589,0.8
1992-01-31,wheat/winter wheat,2,677.2,0,0,0,0,0.01,1,1.047,0.09,0.257028,0.00962607,0.8
1992-02-01,wheat/winter wheat,2,676.9,0,0,0,0,0.01,1,1.0467,0.09,0.257015,0.00963626,0.8
1992-02-02,wheat/winter wheat,2,676.6,0,0,0,0,0.01,1,1.0464,0.09,0.258245,0.00964644,0.8
1992-02-03,wheat/winter wheat,2,687.9,0,0.1,0.1,0.06,0.15,0.65,1.0461,0.09,0.265793,0.00958015,0.8
1992-02-04,wheat/winter wheat,2,708.4,0,0.4,0,0.17,0.37,0.91,1.0581,0.09,0.265325,0.00942857,0.8
1992-02-05,wheat/winter wheat,2,718.6,0,0.1,0.1,0.05,0.14,0.69,1.0798,0.09,0.266408,0.00937022,0.8
1992-02-06,wheat/winter wheat,2,729.2,0,0.1,0.1,0.04,0.2,0.98,1.0907,0.09,0.267404,0.00930155,0.8
1992-02-07,wheat/winter wheat,2,745.5,0,0.5,0,0.2,0.45,0.96,1.1019,0.1,0.266834,0.0091874,0.8
1992-02-08,wheat/winter wheat,2,757.4,0,0.3,0,0.12,0.27,0.96,1.1188,0.1,0.266497,0.00911593,0.8
1992-02-09,wheat/winter wheat,2,775.6,0,0.3,0,0.12,0.27,0.96,1.131,0.1,0.266154,0.00898909,0.8
1992-02-10,wheat/winter wheat,2,792.3,0,0.2,0.1,0.08,0.29,1,1.1498,0.1,0.267034,0.00888183,0.8
1992-02-11,wheat/winter wheat,2,805.2,0,0.1,0.1,0.05,0.23,1,1.1667,0.1,0.27175,0.00880391,0.8
1992-02-12,wheat/winter wheat,2,820,0,0.3,0,0.11,0.25,0.98,1.1798,0.1,0.271442,0.00870826,0.8
1992-02-13,wheat/winter wheat,2,834.1,0,0.2,0.1,0.1,0.33,0.99,1.1947,0.1,0.273522,0.00862155,0.8
1992-02-14,wheat/winter wheat,2,853.7,0,0.2,0.1,0.1,0.34,1,1.2087,0.1,0.276849,0.00849088,0.8
1992-02-15,wheat/winter wheat,2,868.9,0,0.2,0.1,0.1,0.34,1,1.2278,0.1,0.277672,0.0084015,0.8
1992-02-16,wheat/winter wheat,2,884,0,0.2,0.1,0.09,0.21,0.67,1.2426,0.1,0.279937,0.00830825,0.8
1992-02-17,wheat/winter wheat,2,883.6,0,0,0,0,0.01,1,1.2573,0.1,0.28115,0.00832124,0.8
1992-02-18,wheat/winter wheat,2,883.3,0,0,0,0,0.01,1,1.2569,0.1,0.281148,0.00833284,0.8
1992-02-19,wheat/winter wheat,2,882.9,0,0,0,0,0.01,1,1.2566,0.1,0.282466,0.00834358,0.8
1992-02-20,wheat/winter wheat,2,882.5,0,0,0,0,0.01,1,1.2562,0.1,0.282464,0.00835422,0.8
1992-02-21,wheat/winter wheat,2,899.5,0,0.1,0.1,0.06,0.24,0.99,1.2558,0.1,0.282299,0.00825102,0.8
1992-02-22,wheat/winter wheat,2,919.7,0,0.2,0.1,0.12,0.36,0.99,1.2724,0.1,0.284343,0.00811748,0.8
1992-02-23,wheat/winter wheat,2,943.6,0,0.6,0,0.27,0.56,0.98,1.2918,0.11,0.283645,0.00795895,0.8
1992-02-24,wheat/winter wheat,2,976,0,0.5,0,0.25,0.51,0.98,1.3145,0.11,0.283012,0.00773913,0.8
1992-02-25,wheat/winter wheat,2,996.3,0,0.3,0,0.14,0.28,1,1.345,0.11,0.276373,0.00743513,0.8
1992-02-26,wheat/winter wheat,2,1021.1,0,0.3,0,0.17,0.33,1,1.364,0.11,0.263766,0.00686918,0.8
1992-02-27,wheat/winter wheat,2,1054.5,0,0.5,0,0.25,0.49,1,1.387,0.11,0.250703,0.00620328,0.8
1992-02-28,wheat/winter wheat,2,1084.2,0,0.3,0,0.15,0.29,0.99,1.4178,0.11,0.2379,0.00556948,0.8
1992-02-29,wheat/winter wheat,2,1114.5,0,0.7,0,0.35,0.67,0.98,1.445,0.11,0.228466,0.0050803,0.8
1992-03-01,wheat/winter wheat,2,1166,0,0.9,0,0.45,0.86,0.98,1.4723,0.12,0.225162,0.00466895,0.9
1992-03-02,wheat/winter wheat,2,1210.2,0,0.8,0.2,0.4,0.91,0.99,1.5174,0.12,0.224224,0.0043855,0.9
1992-03-03,wheat/winter wheat,2,1239.6,0,0.6,0,0.34,0.63,0.98,1.5554,0.12,0.222825,0.00422342,0.9
1992-03-04,wheat/winter wheat,2,1294.9,0,1.1,0,0.61,1.1,0.98,1.5802,0.13,0.221056,0.00409579,0.9
1992-03-05,wheat/winter wheat,2,1353.2,0,0.8,0,0.45,0.79,0.98,1.6259,0.13,0.219812,0.00397517,0.9
1992-03-06,wheat/winter wheat,2,1386,0,0.4,0.2,0.21,0.56,0.99,1.6729,0.13,0.220187,0.00392569,0.9
1992-03-07,wheat/winter wheat,2,1417.5,0,0.5,0,0.27,0.46,0.98,1.6989,0.13,0.219475,0.0038947,0.9
1992-03-08,wheat/winter wheat,2,1477,0,1,0,0.58,0.99,0.98,1.7235,0.14,0.218142,0.0037934,0.9
1992-03-09,wheat/winter wheat,2,1533.7,0,1.1,0,0.67,1.12,0.98,1.7691,0.14,0.216671,0.00378028,0.9
1992-03-10,wheat/winter wheat,2,1593,0,1,0,0.58,0.96,0.98,1.8119,0.14,0.215424,0.00377489,0.9
1992-03-11,wheat/winter wheat,2,1641.1,0,0.6,0.2,0.35,0.78,0.99,1.856,0.14,0.216912,0.00377743,0.9
1992-03-12,wheat/winter wheat,2,1677.8,0,0.3,0.2,0.17,0.46,0.95,1.8913,0.14,0.232973,0.00377219,0.9
1992-03-13,wheat/winter wheat,2,1714.7,0,0.3,0.2,0.19,0.53,0.99,1.9181,0.14,0.23248,0.00373453,0.9
1992-03-14,wheat/winter wheat,2,1767.8,0,0.8,0.2,0.51,0.74,0.7,1.9448,0.14,0.230387,0.00370698,0.9
1992-03-15,wheat/winter wheat,2,1809.7,0,0.2,0.2,0.15,0.37,0.81,1.9833,0.14,0.230707,0.00369229,0.9
1992-03-16,wheat/winter wheat,2,1870.4,0,1.1,0,0.69,1.08,0.99,2.0136,0.15,0.228023,0.00367755,0.9
1992-03-17,wheat/winter wheat,2,1912.7,0,0.5,0,0.32,0.5,0.99,2.0572,0.15,0.226557,0.00367417,0.9
1992-03-18,wheat/winter wheat,2,1980.9,0,0.9,0,0.61,0.92,0.99,2.0874,0.15,0.224821,0.00367237,0.9
1992-03-19,wheat/winter wheat,2,2042.6,0,0.7,0.2,0.43,0.9,0.99,2.135,0.15,0.224552,0.00367662,0.9
1992-03-20,wheat/winter wheat,2,2088,0,0.4,0.3,0.23,0.59,0.97,2.1773,0.16,0.233943,0.00362372,1
1992-03-21,wheat/winter wheat,2,2138.9,0,0.4,0.3,0.27,0.67,0.99,2.2078,0.16,0.233359,0.00353784,1
1992-03-22,wheat/winter wheat,2,2197.3,0,0.8,0.3,0.53,1.06,0.99,2.2408,0.16,0.23246,0.00347076,1
1992-03-23,wheat/winter wheat,2,2243.8,0,0,0.3,0.03,0.32,1,2.278,0.17,0.230777,0.00345302,1
1992-03-24,wheat/winter wheat,2,2298.6,0,0.4,0,0.28,0.4,0.99,2.3072,0.17,0.228767,0.00344728,1
1992-03-25,wheat/winter wheat,2,2345.8,0,0,0.2,0,0.2,1,2.3415,0.17,0.232949,0.00341887,1
1992-03-26,wheat/winter wheat,2,2404.9,0,0.3,0.3,0.18,0.55,1,2.3708,0.17,0.230314,0.00340279,1
1992-03-27,wheat/winter wheat,2,2459.8,0,0.1,0.3,0.05,0.38,1,2.4071,0.17,0.230014,0.00339788,1
1992-03-28,wheat/winter wheat,2,2517.4,0,0.1,0.3,0.04,0.36,1,2.4406,0.17,0.231592,0.00338733,1
1992-03-29,wheat/winter wheat,2,2576.7,0,0.1,0.3,0.1,0.4,0.91,2.4755,0.17,0.230245,0.00337926,1
1992-03-30,wheat/winter wheat,2,2640.9,0,0.6,0,0.4,0.56,0.99,2.5114,0.17,0.2283,0.00337381,1
1992-03-31,wheat/winter wheat,2,2737.3,0,1.3,0,0.91,1.25,0.99,2.5503,0.18,0.225927,0.00336965,1
1992-04-01,wheat/winter wheat,2,2819.8,0,0.7,0.3,0.49,1,0.99,2.6072,0.18,0.227392,0.00337463,1
1992-04-02,wheat/winter wheat,2,2926.6,0,1.4,0,1.04,1.41,0.99,2.6544,0.19,0.22526,0.00337775,1
1992-04-03,wheat/winter wheat,2,3017.3,0,0.9,0,0.67,0.9,0.99,2.7136,0.19,0.223885,0.0033874,1
1992-04-04,wheat/winter wheat,2,3104.6,0,1,0,0.71,0.94,0.99,2.7627,0.19,0.222535,0.00339822,1
1992-04-05,wheat/winter wheat,2,3185,0,0.8,0,0.61,0.8,0.99,2.8089,0.2,0.221415,0.00341086,1
1992-04-06,wheat/winter wheat,2,3259.4,0,0.6,0.1,0.44,0.67,0.99,2.8508,0.2,0.220623,0.00342559,1
1992-04-07,wheat/winter wheat,2,3352.7,0,1.1,0,0.81,1.05,0.99,2.8889,0.2,0.219281,0.00343679,1.1
1992-04-08,wheat/winter wheat,2,3454.5,0,1.2,0,0.94,1.22,0.99,2.9352,0.21,0.217767,0.00344735,1.1
1992-04-09,wheat/winter wheat,2,3568.9,0,1.4,0,1.09,1.39,0.99,2.9841,0.21,0.216058,0.003457,1.1
1992-04-10,wheat/winter wheat,2,3693.7,0,1.5,0,1.15,1.46,0.99,3.0375,0.22,0.214278,0.00346673,1.1
1992-04-11,wheat/winter wheat,3,3816.1,0,1.8,0,1.39,1.75,0.99,3.0938,0.23,0.212161,0.00347462,1.1
1992-04-12,wheat/winter wheat,3,3944.4,0,2,0,1.56,1.94,0.99,3.1487,0.24,0.209816,0.00348165,1.1
1992-04-13,wheat/winter wheat,3,4016,0,0.1,0.5,0.08,0.59,1,3.206,0.24,0.211707,0.00350871,1.1
1992-04-14,wheat/winter wheat,3,4101.1,0,0.9,0.1,0.71,0.98,0.99,3.238,0.25,0.210649,0.00352787,1.1
1992-04-15,wheat/winter wheat,3,4190.3,0,0.6,0.5,0.52,1.16,0.99,3.2759,0.26,0.210478,0.00354956,1.1
1992-04-16,wheat/winter wheat,3,4269.5,0,0.2,0.5,0.13,0.68,0.99,3.3156,0.26,0.212505,0.00357593,1.1
1992-04-17,wheat/winter wheat,3,4359.8,0,0.3,0.5,0.25,0.83,0.99,3.3507,0.26,0.214106,0.0035995,1.1
1992-04-18,wheat/winter wheat,3,4458.6,0,0.4,0.5,0.32,0.92,0.99,3.3908,0.27,0.215098,0.00362145,1.1
1992-04-19,wheat/winter wheat,3,4578,0,1.3,0.6,1.04,1.78,0.97,3.4346,0.27,0.21532,0.00363341,1.2
1992-04-20,wheat/winter wheat,3,4698.1,0,2,0,1.67,1.94,0.96,3.4874,0.28,0.213008,0.00363668,1.2
1992-04-21,wheat/winter wheat,3,4834.2,0,2.1,0,1.73,2.01,0.96,3.5405,0.28,0.210623,0.00363883,1.2
1992-04-22,wheat/winter wheat,3,4957.8,0,2.2,0,1.82,2.09,0.96,3.6005,0.29,0.208137,0.00352354,1.2
1992-04-23,wheat/winter wheat,3,5051.9,0,1.1,0,0.93,1.06,0.96,3.6549,0.3,0.206878,0.00353817,1.2
1992-04-24,wheat/winter wheat,3,5162.2,0,1.6,0,1.31,1.54,0.99,3.6962,0.31,0.205042,0.00354784,1.2
1992-04-25,wheat/winter wheat,3,5304.3,0,2.4,0.7,1.99,2.97,0.98,3.7445,0.32,0.203592,0.00354975,1.2
1992-04-26,wheat/winter wheat,3,5419.1,0,1.1,0.7,0.93,1.78,0.98,3.8064,0.34,0.204929,0.00356842,1.2
1992-04-27,wheat/winter wheat,3,5548.6,0,2.2,0,1.87,2.13,0.97,3.8562,0.35,0.202396,0.00357545,1.2
1992-04-28,wheat/winter wheat,3,5672.7,0,2.2,0.1,1.92,2.28,0.98,3.9122,0.37,0.199829,0.00358247,1.3
1992-04-29,wheat/winter wheat,3,5775.3,0,0.5,0.8,0.42,1.3,0.99,3.9657,0.38,0.200991,0.00361123,1.3
1992-04-30,wheat/winter wheat,3,5908.4,0,2.1,0,1.85,2.09,0.98,4.0098,0.39,0.198531,0.00361909,1.3
1992-05-01,wheat/winter wheat,3,6046.7,0,2.7,0.2,2.31,2.8,0.98,4.0669,0.4,0.195472,0.0035069,1.3
1992-05-02,wheat/winter wheat,3,6140.7,0,0.1,0.9,0.09,1,1,4.1259,0.41,0.197974,0.00352945,1.3
1992-05-03,wheat/winter wheat,3,6269.6,0,1.9,0.1,1.66,1.95,0.98,4.166,0.42,0.195791,0.00347804,1.3
1992-05-04,wheat/winter wheat,3,6437.8,0,2.7,0,2.39,2.67,0.98,4.2207,0.43,0.192656,0.0034458,1.3
1992-05-05,wheat/winter wheat,3,6614.4,0,2.9,0,2.58,2.86,0.98,4.292,0.45,0.189287,0.00344472,1.3
1992-05-06,wheat/winter wheat,3,6780.5,0,3.3,0,2.89,3.2,0.98,4.3667,0.46,0.185526,0.00343805,1.3
1992-05-07,wheat/winter wheat,3,6865.7,0,0.4,1.1,0.35,1.45,0.99,4.4365,0.48,0.186742,0.0034691,1.3
1992-05-08,wheat/winter wheat,3,6943.9,0,0.1,1.1,0.07,1.17,1,4.4723,0.49,0.188666,0.00350333,1.3
1992-05-09,wheat/winter wheat,3,7057.2,0,0.5,1.1,0.44,1.6,0.99,4.505,0.5,0.189708,0.00347825,1.3
1992-05-10,wheat/winter wheat,3,7169.8,0,0.5,1.1,0.47,1.65,0.99,4.5522,0.51,0.191564,0.00350694,1.3
1992-05-11,wheat/winter wheat,3,7254.2,0,0,0.8,0,0.79,1,4.5991,0.51,0.203744,0.00343828,1.3
1992-05-12,wheat/winter wheat,3,7390,0,1.7,0.7,1.5,2.32,0.99,4.6341,0.53,0.201803,0.00345544,1.3
1992-05-13,wheat/winter wheat,3,7533.2,0,3.4,0,3.03,3.32,0.99,4.6903,0.54,0.197898,0.0034535,1.3
1992-05-14,wheat/winter wheat,3,7704.4,0,4,0,3.62,3.95,0.99,4.7492,0.56,0.193255,0.00344446,1.3
1992-05-15,wheat/winter wheat,3,7889.4,0,5.5,0,5,5.44,0.99,4.8192,0.58,0.186864,0.00341703,1.3
1992-05-16,wheat/winter wheat,3,8042.3,0,4.1,0,3.77,4.09,0.99,4.8945,0.6,0.182064,0.00340661,1.3
1992-05-17,wheat/winter wheat,3,8208.6,0,3.5,0,3.24,3.5,0.99,4.9564,0.61,0.177957,0.00340269,1.3
1992-05-18,wheat/winter wheat,3,8416.9,0,4.3,0,3.98,4.28,0.99,5.0235,0.62,0.172935,0.00310778,1.3
1992-05-19,wheat/winter wheat,3,8627.3,0,4.7,0,4.34,4.66,0.99,5.1072,0.64,0.16749,0.00309797,1.3
1992-05-20,wheat/winter wheat,3,8827.3,0,5.3,0,4.86,5.2,0.99,5.1912,0.65,0.161462,0.00307669,1.3
